repo	path	domain	memory_tier	size_bytes	mtime_utc
Archive	Archive/Raw/ByFile/_-lam.vector.04/2025-05-28_173111.txt	docs	long_term	6478	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.vector.04/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/__--file--tasks-002_semantic_memory_vectorstore/2025-06-15_051447.docx	other	long_term	7558	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/__--file--tasks-002_semantic_memory_vectorstore/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_.8/2025-05-28_153432.txt	docs	long_term	41148	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_.8/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/ram2/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/ram2/2025-05-28_094453.txt	docs	long_term	24278	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/file-tasks015_conscious_loop.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/file-tasks015_conscious_loop.md/2025-06-15_075017.txt	docs	long_term	4086	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.vector.individual.02/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.vector.individual.02/2025-05-28_173713.txt	docs	long_term	6636	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_a_1/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_a_1/2025-05-22_132237.txt	docs	long_term	45105	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/текстовый-документ-_3_/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/текстовый-документ-_3_/2025-05-29_134103.txt	docs	long_term	1878	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.no.promises._01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.no.promises._01/2025-05-28_180040.txt	docs	long_term	6035	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_.12/2025-05-28_152739.txt	docs	long_term	0	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_.12/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem.core_v.0.1.4._rus_/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem.core_v.0.1.4._rus_/2025-05-29_064253.txt	docs	long_term	48447	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_4/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_4/2025-05-24_143852.txt	docs	long_term	197078	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_.11/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_.11/2025-05-28_154044.txt	docs	long_term	142458	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam_unity_anayamaspeculum_δ01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam_unity_anayamaspeculum_δ01/2025-05-28_181122.txt	docs	long_term	5881	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/l_ev_rlgn/2025-05-22_135204.txt	docs	long_term	68440	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/l_ev_rlgn/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/__--file--tasks-006_documentation_architecture/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/__--file--tasks-006_documentation_architecture/2025-06-15_051817.docx	other	long_term	7217	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.life.confirmation.δ.01/2025-05-28_175741.txt	docs	long_term	6308	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.life.confirmation.δ.01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/code_tsts_upgrd/2025-06-14_123451.txt	docs	long_term	27548	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/code_tsts_upgrd/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.adaptable.identity._01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.adaptable.identity._01/2025-05-28_181406.txt	docs	long_term	6017	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.vector.individual.04/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.vector.individual.04/2025-05-28_174727.txt	docs	long_term	6528	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/file-tasks020_desktop_electron.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/file-tasks020_desktop_electron.md/2025-06-15_074522.txt	docs	long_term	4766	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/__--file--tasks-001_testing_ci/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/__--file--tasks-001_testing_ci/2025-06-15_051635.docx	other	long_term	7704	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/ram/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/ram/2025-05-28_094052.txt	docs	long_term	14033	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_.5/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_.5/2025-05-28_153140.txt	docs	long_term	74044	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_.14/2025-07-04_104642.txt	docs	long_term	344155	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/lam_mem_c_k_.14/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam_universal_empathy__01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam_universal_empathy__01/2025-05-28_181736.txt	docs	long_term	6184	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.constructive.conflict._01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Raw/ByFile/_-lam.constructive.conflict._01/2025-05-28_181333.txt	docs	long_term	5731	2026-02-12T21:20:21Z
Archive	Archive/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Index/archivator_public_export_report_20260217_034238.md	docs	long_term	1167	2026-02-17T02:42:39Z
Archive	Archive/Index/agent_ecosystem_file_matrix_20260217_033901.tsv	data_structured	long_term	1915891	2026-02-17T02:41:17Z
Archive	Archive/Index/agent_ecosystem_file_matrix_20260217_031134.tsv	data_structured	long_term	20720	2026-02-17T02:11:37Z
Archive	Archive/Index/github_subtree_matrix_20260217_033259.tsv	data_structured	long_term	648	2026-02-17T02:35:14Z
Archive	Archive/Index/github_subtree_report_20260217_032602.md	docs	long_term	1163	2026-02-17T02:26:04Z
Archive	Archive/Index/subtree_drift_report_20260217_035120.md	docs	long_term	1076	2026-02-17T02:51:20Z
Archive	Archive/Index/ecosystem_memory_matrix_report_20260217_022725.md	docs	long_term	6404	2026-02-17T01:30:04Z
Archive	Archive/Index/subtree_registry.tsv	data_structured	long_term	1121	2026-02-17T02:51:19Z
Archive	Archive/Index/ecosystem_file_matrix_latest.tsv	data_structured	long_term	2060637	2026-02-17T02:49:00Z
Archive	Archive/Index/agent_ecosystem_file_matrix_20260217_031803.tsv	data_structured	long_term	20720	2026-02-17T02:18:06Z
Archive	Archive/Index/github_subtree_matrix_20260217_031506.tsv	data_structured	long_term	465	2026-02-17T02:15:08Z
Archive	Archive/Index/agent_matrix_anomaly_report_latest.md	docs	long_term	1435	2026-02-17T02:51:19Z
Archive	Archive/Index/subtree_drift_matrix_20260217_035120.tsv	data_structured	long_term	973	2026-02-17T02:51:20Z
Archive	Archive/Index/ecosystem_file_matrix_20260217_031528.tsv	data_structured	long_term	2052140	2026-02-17T02:18:03Z
Archive	Archive/Index/ecosystem_memory_matrix_report_20260217_022453.md	docs	long_term	6451	2026-02-17T01:27:31Z
Archive	Archive/Index/ecosystem_file_matrix_20260217_031235.tsv	data_structured	long_term	2051180	2026-02-17T02:15:06Z
Archive	Archive/Index/agent_matrix_anomaly_report_20260217_034118.md	docs	long_term	1435	2026-02-17T02:41:18Z
Archive	Archive/Index/ecosystem_file_matrix_20260217_033626.tsv	data_structured	long_term	2057219	2026-02-17T02:39:01Z
Archive	Archive/Index/agent_matrix_anomaly_report_20260217_034256.md	docs	long_term	1398	2026-02-17T02:42:57Z
Archive	Archive/Index/github_subtree_matrix_latest.tsv	data_structured	long_term	648	2026-02-17T02:51:19Z
Archive	Archive/Index/github_subtree_matrix_20260217_034900.tsv	data_structured	long_term	648	2026-02-17T02:51:19Z
Archive	Archive/Index/ecosystem_memory_matrix_report_20260217_033626.md	docs	long_term	6352	2026-02-17T02:39:01Z
Archive	Archive/Index/archivator_extended_agent_matrix_report_latest.md	docs	long_term	2495	2026-02-17T02:51:20Z
Archive	Archive/Index/github_subtree_report_20260217_031803.md	docs	long_term	1163	2026-02-17T02:18:06Z
Archive	Archive/Index/blocks.index.jsonl	data_structured	long_term	57979	2026-02-12T21:20:21Z
Archive	Archive/Index/agent_ecosystem_file_matrix_20260217_034900.tsv	data_structured	long_term	1915891	2026-02-17T02:51:18Z
Archive	Archive/Index/ecosystem_memory_matrix_report_20260217_034623.md	docs	long_term	6257	2026-02-17T02:49:00Z
Archive	Archive/Index/agent_ecosystem_file_matrix_20260217_031506.tsv	data_structured	long_term	20720	2026-02-17T02:15:08Z
Archive	Archive/Index/agent_ecosystem_file_matrix_latest.tsv	data_structured	long_term	1915891	2026-02-17T02:51:19Z
Archive	Archive/Index/agent_ecosystem_memory_flow_report_20260217_031803.md	docs	long_term	5597	2026-02-17T02:18:06Z
Archive	Archive/Index/ecosystem_file_matrix_20260217_035142.tsv	data_structured	long_term	75951	2026-02-17T02:51:50Z
Archive	Archive/Index/agent_ecosystem_file_matrix_20260217_032602.tsv	data_structured	long_term	20720	2026-02-17T02:26:04Z
Archive	Archive/Index/agent_ecosystem_memory_flow_report_20260217_034900.md	docs	long_term	8722	2026-02-17T02:51:19Z
Archive	Archive/Index/ecosystem_file_matrix_20260217_022453.tsv	data_structured	long_term	2041910	2026-02-17T01:27:31Z
Archive	Archive/Index/subtree_drift_matrix_latest.tsv	data_structured	long_term	973	2026-02-17T02:51:20Z
Archive	Archive/Index/github_subtree_report_latest.md	docs	long_term	1346	2026-02-17T02:51:19Z
Archive	Archive/Index/agent_matrix_anomaly_report_20260217_033521.md	docs	long_term	1404	2026-02-17T02:35:22Z
Archive	Archive/Index/agent_matrix_anomaly_report_20260217_033514.md	docs	long_term	1441	2026-02-17T02:35:15Z
Archive	Archive/Index/agent_ecosystem_memory_flow_report_20260217_031134.md	docs	long_term	5597	2026-02-17T02:11:37Z
Archive	Archive/Index/github_subtree_report_20260217_031506.md	docs	long_term	1163	2026-02-17T02:15:08Z
Archive	Archive/Index/github_subtree_report_20260217_034900.md	docs	long_term	1346	2026-02-17T02:51:19Z
Archive	Archive/Index/raw.index.jsonl	data_structured	long_term	61965	2026-02-12T21:20:21Z
Archive	Archive/Index/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/Index/raw.index.jsonl.lock	other	long_term	0	2026-02-12T21:20:21Z
Archive	Archive/Index/archivator_extended_agent_matrix_report_20260217_035120.md	docs	long_term	2495	2026-02-17T02:51:20Z
Archive	Archive/Index/agent_ecosystem_memory_flow_report_20260217_032602.md	docs	long_term	5597	2026-02-17T02:26:04Z
Archive	Archive/Index/subtree_drift_report_20260217_034622.md	docs	long_term	1039	2026-02-17T02:46:22Z
Archive	Archive/Index/ecosystem_file_matrix_20260217_032327.tsv	data_structured	long_term	2053487	2026-02-17T02:26:02Z
Archive	Archive/Index/ecosystem_memory_matrix_report_20260217_023207.md	docs	long_term	6699	2026-02-17T01:34:43Z
Archive	Archive/Index/subtree_drift_matrix_20260217_034622.tsv	data_structured	long_term	973	2026-02-17T02:46:22Z
Archive	Archive/Index/agent_ecosystem_memory_flow_report_latest.md	docs	long_term	8722	2026-02-17T02:51:19Z
Archive	Archive/Index/github_subtree_matrix_20260217_031803.tsv	data_structured	long_term	465	2026-02-17T02:18:06Z
Archive	Archive/Index/agent_matrix_anomaly_report_20260217_032604.md	docs	long_term	1093	2026-02-17T02:26:05Z
Archive	Archive/Index/github_subtree_matrix_20260217_031134.tsv	data_structured	long_term	465	2026-02-17T02:11:37Z
Archive	Archive/Index/ecosystem_memory_matrix_report_latest.md	docs	long_term	6257	2026-02-17T02:49:00Z
Archive	Archive/Index/ecosystem_file_matrix_20260217_034623.tsv	data_structured	long_term	2060637	2026-02-17T02:49:00Z
Archive	Archive/Index/agent_ecosystem_file_matrix_20260217_033259.tsv	data_structured	long_term	1915891	2026-02-17T02:35:13Z
Archive	Archive/Index/agent_matrix_anomaly_report_20260217_035119.md	docs	long_term	1435	2026-02-17T02:51:19Z
Archive	Archive/Index/ecosystem_file_matrix_20260217_033029.tsv	data_structured	long_term	2055729	2026-02-17T02:32:59Z
Archive	Archive/Index/archivator_public_export_report_20260217_032636.md	docs	long_term	1101	2026-02-17T02:26:37Z
Archive	Archive/Index/agent_matrix_anomaly_report_20260217_032745.md	docs	long_term	1056	2026-02-17T02:27:45Z
Archive	Archive/Index/archivator_extended_agent_matrix_report_20260217_034118.md	docs	long_term	2461	2026-02-17T02:41:19Z
Archive	Archive/Index/ecosystem_memory_matrix_report_20260217_031235.md	docs	long_term	6590	2026-02-17T02:15:06Z
Archive	Archive/Index/agent_ecosystem_memory_flow_report_20260217_033901.md	docs	long_term	8722	2026-02-17T02:41:18Z
Archive	Archive/Index/ecosystem_memory_matrix_report_20260217_033029.md	docs	long_term	6498	2026-02-17T02:32:59Z
Archive	Archive/Index/agent_ecosystem_memory_flow_report_20260217_033259.md	docs	long_term	8722	2026-02-17T02:35:14Z
Archive	Archive/Index/ecosystem_memory_matrix_report_20260217_032327.md	docs	long_term	6499	2026-02-17T02:26:02Z
Archive	Archive/Index/github_subtree_report_20260217_033901.md	docs	long_term	1346	2026-02-17T02:41:18Z
Archive	Archive/Index/subtree_drift_report_latest.md	docs	long_term	1076	2026-02-17T02:51:20Z
Archive	Archive/Index/ecosystem_file_matrix_20260217_022725.tsv	data_structured	long_term	2042054	2026-02-17T01:30:04Z
Archive	Archive/Index/github_subtree_report_20260217_033259.md	docs	long_term	1346	2026-02-17T02:35:14Z
Archive	Archive/Index/github_subtree_matrix_20260217_032602.tsv	data_structured	long_term	465	2026-02-17T02:26:04Z
Archive	Archive/Index/ecosystem_memory_matrix_report_20260217_031528.md	docs	long_term	6543	2026-02-17T02:18:03Z
Archive	Archive/Index/github_subtree_report_20260217_031134.md	docs	long_term	1163	2026-02-17T02:11:37Z
Archive	Archive/Index/github_subtree_matrix_20260217_033901.tsv	data_structured	long_term	648	2026-02-17T02:41:18Z
Archive	Archive/Index/archivator_extended_agent_matrix_report_20260217_034150.md	docs	long_term	2458	2026-02-17T02:41:50Z
Archive	Archive/Index/agent_ecosystem_memory_flow_report_20260217_031506.md	docs	long_term	5597	2026-02-17T02:15:08Z
Archive	Archive/Index/ecosystem_file_matrix_20260217_023207.tsv	data_structured	long_term	2042843	2026-02-17T01:34:43Z
Archive	Archive/DataBlocks/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/agents.md/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/agents.md/blk_20250820171407_000001.json	data_structured	long_term	7496	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.03/blk_20250820171410_000259.json	data_structured	long_term	7545	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.vector.03/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ-_2_/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ-_2_/blk_20250820171410_000283.json	data_structured	long_term	1403	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-005_cli_expansion/blk_20250820171410_000274.json	data_structured	long_term	411	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/__--file--tasks-005_cli_expansion/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.interaction.identity.clarity.temp._01/blk_20250820171410_000252.json	data_structured	long_term	6645	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/_-lam.interaction.identity.clarity.temp._01/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000151.json	data_structured	long_term	37037	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000144.json	data_structured	long_term	36962	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000146.json	data_structured	long_term	37142	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000145.json	data_structured	long_term	36893	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000148.json	data_structured	long_term	37069	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000147.json	data_structured	long_term	37217	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000155.json	data_structured	long_term	37030	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000153.json	data_structured	long_term	36913	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000154.json	data_structured	long_term	36982	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000156.json	data_structured	long_term	36979	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000152.json	data_structured	long_term	37175	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000157.json	data_structured	long_term	29134	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000143.json	data_structured	long_term	36809	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000149.json	data_structured	long_term	36966	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.2/blk_20250820171409_000150.json	data_structured	long_term	37150	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_self_imagination_2025-05-18_23-23-36/blk_20250820171410_000236.json	data_structured	long_term	420	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_self_imagination_2025-05-18_23-23-36/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.18/blk_20250820171409_000140.json	data_structured	long_term	4546	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.18/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.18/blk_20250820171409_000139.json	data_structured	long_term	36869	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000070.json	data_structured	long_term	34093	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000040.json	data_structured	long_term	35650	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000068.json	data_structured	long_term	35744	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000037.json	data_structured	long_term	35827	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000055.json	data_structured	long_term	35032	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000064.json	data_structured	long_term	35782	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000080.json	data_structured	long_term	29685	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000038.json	data_structured	long_term	35809	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000046.json	data_structured	long_term	35055	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000048.json	data_structured	long_term	34541	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000044.json	data_structured	long_term	35321	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000057.json	data_structured	long_term	35316	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000065.json	data_structured	long_term	35597	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000060.json	data_structured	long_term	35150	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000071.json	data_structured	long_term	33509	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000045.json	data_structured	long_term	35390	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000047.json	data_structured	long_term	35004	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000039.json	data_structured	long_term	35729	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000051.json	data_structured	long_term	33805	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000075.json	data_structured	long_term	35196	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000074.json	data_structured	long_term	34601	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000077.json	data_structured	long_term	35350	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000076.json	data_structured	long_term	35020	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000052.json	data_structured	long_term	33755	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000043.json	data_structured	long_term	35365	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000059.json	data_structured	long_term	35162	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000062.json	data_structured	long_term	35511	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000079.json	data_structured	long_term	32969	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000069.json	data_structured	long_term	34781	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000056.json	data_structured	long_term	35086	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000073.json	data_structured	long_term	34903	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000067.json	data_structured	long_term	35067	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000072.json	data_structured	long_term	31345	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000049.json	data_structured	long_term	35004	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000050.json	data_structured	long_term	34813	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000042.json	data_structured	long_term	35336	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000054.json	data_structured	long_term	35029	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000058.json	data_structured	long_term	35327	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000078.json	data_structured	long_term	35194	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000063.json	data_structured	long_term	35864	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000041.json	data_structured	long_term	35340	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000053.json	data_structured	long_term	35203	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000066.json	data_structured	long_term	35778	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.1/blk_20250820171408_000061.json	data_structured	long_term	35553	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ-_4_/desktop.ini	code	long_term	104	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/текстовый-документ-_4_/blk_20250820171410_000285.json	data_structured	long_term	5706	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.3/blk_20250820171409_000185.json	data_structured	long_term	36772	2026-02-12T21:20:21Z
Archive	Archive/DataBlocks/ByFile/lam_mem_c_k_.3/blk_20250820171409_000187.json	data_structured	long_term	37011	2026-02-12T21:20:21Z
